image_id,image_path,device_type,field_name,field_label,manual_value,ocr_value,quality_tags,confidence,is_correct,error_type,error_reason,review_priority,review_score,ocr_engine
ENG-0028,data/images/ENG-0028.jpg,龙门吊,work_area,作业区域,D-06,D-06,tilt,0.9756,True,完全正确,识别正确,低,15,simulated
ENG-0028,data/images/ENG-0028.jpg,龙门吊,equipment_status,设备状态,维修中,维修中,tilt,0.8952,True,完全正确,识别正确,低,15,simulated
ENG-0028,data/images/ENG-0028.jpg,龙门吊,date,日期,2026-06-29,2026-06-29,tilt,0.9721,True,完全正确,识别正确,低,15,simulated
ENG-0029,data/images/ENG-0029.jpg,混合作业牌,qc_id,桥吊编号,QC-03,QC-03,,0.8613,True,完全正确,识别正确,低,0,simulated
ENG-0029,data/images/ENG-0029.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-18,RTG-18,,0.9822,True,完全正确,识别正确,低,0,simulated
ENG-0029,data/images/ENG-0029.jpg,混合作业牌,yard_gate,堆场口,YARD-A8,YARD-A8,,0.8945,True,完全正确,识别正确,低,0,simulated
ENG-0029,data/images/ENG-0029.jpg,混合作业牌,work_area,作业区域,B-14,B-14,,0.9106,True,完全正确,识别正确,低,0,simulated
ENG-0029,data/images/ENG-0029.jpg,混合作业牌,equipment_status,设备状态,正常,正常,,0.8747,True,完全正确,识别正确,低,0,simulated
ENG-0029,data/images/ENG-0029.jpg,混合作业牌,date,日期,2026-06-30,2026-06-30,,0.9757,True,完全正确,识别正确,低,0,simulated
ENG-0030,data/images/ENG-0030.jpg,混合作业牌,qc_id,桥吊编号,QC-33,QC-33,low_light,0.9642,True,完全正确,识别正确,低,23,simulated
ENG-0030,data/images/ENG-0030.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-04,RTG-O4,low_light,0.6618,False,数字识别错误,低亮度降低了文字与背景对比度；关键编号字段未通过格式规则校验；数字与相似字符混淆，例如 0/O、3/8、1/I,高,90,simulated
ENG-0030,data/images/ENG-0030.jpg,混合作业牌,yard_gate,堆场口,YARD-F8,YARD-F3,low_light,0.5174,False,数字识别错误,低亮度降低了文字与背景对比度；数字与相似字符混淆，例如 0/O、3/8、1/I,高,98,simulated
ENG-0030,data/images/ENG-0030.jpg,混合作业牌,work_area,作业区域,D-04,D-04,low_light,0.8758,True,完全正确,识别正确,低,23,simulated
ENG-0030,data/images/ENG-0030.jpg,混合作业牌,equipment_status,设备状态,维修中,维修中,low_light,0.9899,True,完全正确,识别正确,低,23,simulated
ENG-0030,data/images/ENG-0030.jpg,混合作业牌,date,日期,2026-06-01,2026-06-01,low_light,0.9824,True,完全正确,识别正确,低,23,simulated
ENG-0031,data/images/ENG-0031.jpg,混合作业牌,qc_id,桥吊编号,QC-32,QC-32,blur|occlusion,0.8865,True,完全正确,识别正确,低,8,simulated
ENG-0031,data/images/ENG-0031.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-21,RTG-21,blur|occlusion,0.8767,True,完全正确,识别正确,低,8,simulated
ENG-0031,data/images/ENG-0031.jpg,混合作业牌,yard_gate,堆场口,YARD-G7,YARD-G7,blur|occlusion,0.9841,True,完全正确,识别正确,低,8,simulated
ENG-0031,data/images/ENG-0031.jpg,混合作业牌,work_area,作业区域,A-26,,blur|occlusion,0.374,False,字段缺失,图像模糊导致字符边缘不清晰；遮挡覆盖了部分关键字段；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,93,simulated
ENG-0031,data/images/ENG-0031.jpg,混合作业牌,equipment_status,设备状态,待检,待检,blur|occlusion,0.8983,True,完全正确,识别正确,低,8,simulated
ENG-0031,data/images/ENG-0031.jpg,混合作业牌,date,日期,2026-06-02,2026-06-02,blur|occlusion,0.9364,True,完全正确,识别正确,低,8,simulated
ENG-0032,data/images/ENG-0032.jpg,混合作业牌,qc_id,桥吊编号,QC-32,QC-32,complex_bg,0.946,True,完全正确,识别正确,低,15,simulated
ENG-0032,data/images/ENG-0032.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-12,RTG-12,complex_bg,0.8815,True,完全正确,识别正确,低,15,simulated
ENG-0032,data/images/ENG-0032.jpg,混合作业牌,yard_gate,堆场口,YARD-G4,YARD-G4,complex_bg,0.8774,True,完全正确,识别正确,低,15,simulated
ENG-0032,data/images/ENG-0032.jpg,混合作业牌,work_area,作业区域,D-27,,complex_bg,0.1517,False,漏识别,复杂背景干扰文本检测；关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0032,data/images/ENG-0032.jpg,混合作业牌,equipment_status,设备状态,维修中,,complex_bg,0.1317,False,漏识别,复杂背景干扰文本检测；文本检测阶段可能未定位到该字段,高,78,simulated
ENG-0032,data/images/ENG-0032.jpg,混合作业牌,date,日期,2026-06-03,2026-06-03,complex_bg,0.9106,True,完全正确,识别正确,低,15,simulated
ENG-0033,data/images/ENG-0033.jpg,龙门吊,qc_id,桥吊编号,QC-33,QC-33,small_font|tilt|complex_bg,0.8917,True,完全正确,识别正确,低,0,simulated
ENG-0033,data/images/ENG-0033.jpg,龙门吊,rtg_id,龙门吊编号,RTG-13,RTG-13,small_font|tilt|complex_bg,0.9226,True,完全正确,识别正确,低,0,simulated
ENG-0033,data/images/ENG-0033.jpg,龙门吊,yard_gate,堆场口,YARD-E4,Y4RD-E4,small_font|tilt|complex_bg,0.5432,False,字母识别错误,字体过小导致编号细节难以分辨；拍摄角度倾斜导致文本基线偏移；复杂背景干扰文本检测；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,85,simulated
ENG-0033,data/images/ENG-0033.jpg,龙门吊,work_area,作业区域,B-14,B-14,small_font|tilt|complex_bg,0.8619,True,完全正确,识别正确,低,0,simulated
ENG-0033,data/images/ENG-0033.jpg,龙门吊,equipment_status,设备状态,待检,待检,small_font|tilt|complex_bg,0.8843,True,完全正确,识别正确,低,0,simulated
ENG-0033,data/images/ENG-0033.jpg,龙门吊,date,日期,2026-06-04,2026-06-04,small_font|tilt|complex_bg,0.9744,True,完全正确,识别正确,低,0,simulated
ENG-0034,data/images/ENG-0034.jpg,龙门吊,qc_id,桥吊编号,QC-22,QC-22,low_light|small_font,0.916,True,完全正确,识别正确,低,8,simulated
ENG-0034,data/images/ENG-0034.jpg,龙门吊,rtg_id,龙门吊编号,RTG-22,RTG-22,low_light|small_font,0.954,True,完全正确,识别正确,低,8,simulated
ENG-0034,data/images/ENG-0034.jpg,龙门吊,yard_gate,堆场口,YARD-C4,YARD-C4,low_light|small_font,0.8951,True,完全正确,识别正确,低,8,simulated
ENG-0034,data/images/ENG-0034.jpg,龙门吊,work_area,作业区域,B-27,B-27,low_light|small_font,0.9326,True,完全正确,识别正确,低,8,simulated
ENG-0034,data/images/ENG-0034.jpg,龙门吊,equipment_status,设备状态,维修中,维修中,low_light|small_font,0.8723,True,完全正确,识别正确,低,8,simulated
ENG-0034,data/images/ENG-0034.jpg,龙门吊,date,日期,2026-06-05,0026-06-05,low_light|small_font,0.5184,False,字母识别错误,低亮度降低了文字与背景对比度；字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,93,simulated
ENG-0035,data/images/ENG-0035.jpg,堆场口,qc_id,桥吊编号,QC-18,QC-18,noise|compression,0.8985,True,完全正确,识别正确,低,0,simulated
ENG-0035,data/images/ENG-0035.jpg,堆场口,rtg_id,龙门吊编号,RTG-13,RTG-13,noise|compression,0.9533,True,完全正确,识别正确,低,0,simulated
ENG-0035,data/images/ENG-0035.jpg,堆场口,yard_gate,堆场口,YARD-A6,YARD-A6,noise|compression,0.9352,True,完全正确,识别正确,低,0,simulated
ENG-0035,data/images/ENG-0035.jpg,堆场口,work_area,作业区域,D-04,D-04,noise|compression,0.9628,True,完全正确,识别正确,低,0,simulated
ENG-0035,data/images/ENG-0035.jpg,堆场口,equipment_status,设备状态,停用,停用,noise|compression,0.9726,True,完全正确,识别正确,低,0,simulated
ENG-0035,data/images/ENG-0035.jpg,堆场口,date,日期,2026-06-06,RTG-O2,noise|compression,0.5696,False,误识别,噪声干扰了字符轮廓；压缩失真造成细节丢失；关键编号字段未通过格式规则校验；背景或噪声被误判为文字,高,85,simulated
ENG-0036,data/images/ENG-0036.jpg,混合作业牌,qc_id,桥吊编号,QC-12,QC-12,blur,0.9878,True,完全正确,识别正确,低,0,simulated
ENG-0036,data/images/ENG-0036.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-05,RTG-05,blur,0.9741,True,完全正确,识别正确,低,0,simulated
ENG-0036,data/images/ENG-0036.jpg,混合作业牌,yard_gate,堆场口,YARD-E2,YARD-E2,blur,0.8938,True,完全正确,识别正确,低,0,simulated
ENG-0036,data/images/ENG-0036.jpg,混合作业牌,work_area,作业区域,D-29,D-29,blur,0.9738,True,完全正确,识别正确,低,0,simulated
ENG-0036,data/images/ENG-0036.jpg,混合作业牌,equipment_status,设备状态,维修中,维修中,blur,0.9498,True,完全正确,识别正确,低,0,simulated
ENG-0036,data/images/ENG-0036.jpg,混合作业牌,date,日期,2026-06-07,2026-06-07,blur,0.9855,True,完全正确,识别正确,低,0,simulated
ENG-0037,data/images/ENG-0037.jpg,混合作业牌,qc_id,桥吊编号,QC-15,QC-15,blur|compression,0.9144,True,完全正确,识别正确,低,0,simulated
ENG-0037,data/images/ENG-0037.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-16,RTG-16,blur|compression,0.8767,True,完全正确,识别正确,低,0,simulated
ENG-0037,data/images/ENG-0037.jpg,混合作业牌,yard_gate,堆场口,YARD-A8,YARD-A8,blur|compression,0.9874,True,完全正确,识别正确,低,0,simulated
ENG-0037,data/images/ENG-0037.jpg,混合作业牌,work_area,作业区域,C-01,C-01,blur|compression,0.9024,True,完全正确,识别正确,低,0,simulated
ENG-0037,data/images/ENG-0037.jpg,混合作业牌,equipment_status,设备状态,正常,正常,blur|compression,0.9624,True,完全正确,识别正确,低,0,simulated
ENG-0037,data/images/ENG-0037.jpg,混合作业牌,date,日期,2026-06-08,,blur|compression,0.2828,False,字段缺失,图像模糊导致字符边缘不清晰；压缩失真造成细节丢失；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,85,simulated
ENG-0038,data/images/ENG-0038.jpg,桥吊,qc_id,桥吊编号,QC-10,QC-10,compression,0.8653,True,完全正确,识别正确,低,0,simulated
ENG-0038,data/images/ENG-0038.jpg,桥吊,rtg_id,龙门吊编号,RTG-10,RTG-10,compression,0.9709,True,完全正确,识别正确,低,0,simulated
ENG-0038,data/images/ENG-0038.jpg,桥吊,yard_gate,堆场口,YARD-A2,YARD-A2,compression,0.9485,True,完全正确,识别正确,低,0,simulated
ENG-0038,data/images/ENG-0038.jpg,桥吊,work_area,作业区域,C-29,C-29,compression,0.885,True,完全正确,识别正确,低,0,simulated
ENG-0038,data/images/ENG-0038.jpg,桥吊,equipment_status,设备状态,维修中,维修中,compression,0.9318,True,完全正确,识别正确,低,0,simulated
ENG-0038,data/images/ENG-0038.jpg,桥吊,date,日期,2026-06-09,2026-06-09,compression,0.8642,True,完全正确,识别正确,低,0,simulated
ENG-0039,data/images/ENG-0039.jpg,桥吊,qc_id,桥吊编号,QC-19,QC-19,complex_bg|low_light,0.8622,True,完全正确,识别正确,低,8,simulated
ENG-0039,data/images/ENG-0039.jpg,桥吊,rtg_id,龙门吊编号,RTG-13,RTG-13,complex_bg|low_light,0.9717,True,完全正确,识别正确,低,8,simulated
ENG-0039,data/images/ENG-0039.jpg,桥吊,yard_gate,堆场口,YARD-G1,YARD-G1,complex_bg|low_light,0.9183,True,完全正确,识别正确,低,8,simulated
ENG-0039,data/images/ENG-0039.jpg,桥吊,work_area,作业区域,D-13,YARD-47,complex_bg|low_light,0.4662,False,误识别,复杂背景干扰文本检测；低亮度降低了文字与背景对比度；关键编号字段未通过格式规则校验；背景或噪声被误判为文字,高,93,simulated
ENG-0039,data/images/ENG-0039.jpg,桥吊,equipment_status,设备状态,停用,停用,complex_bg|low_light,0.9547,True,完全正确,识别正确,低,8,simulated
ENG-0039,data/images/ENG-0039.jpg,桥吊,date,日期,2026-06-10,2026-06-10,complex_bg|low_light,0.9303,True,完全正确,识别正确,低,8,simulated
ENG-0040,data/images/ENG-0040.jpg,堆场口,qc_id,桥吊编号,QC-28,QC-28,,0.9741,True,完全正确,识别正确,低,0,simulated
ENG-0040,data/images/ENG-0040.jpg,堆场口,rtg_id,龙门吊编号,RTG-28,RTG-28,,0.8638,True,完全正确,识别正确,低,0,simulated
ENG-0040,data/images/ENG-0040.jpg,堆场口,yard_gate,堆场口,YARD-C6,YARD-C6,,0.8948,True,完全正确,识别正确,低,0,simulated
ENG-0040,data/images/ENG-0040.jpg,堆场口,work_area,作业区域,C-16,C-16,,0.9763,True,完全正确,识别正确,低,0,simulated
ENG-0040,data/images/ENG-0040.jpg,堆场口,equipment_status,设备状态,待检,待检,,0.9329,True,完全正确,识别正确,低,0,simulated
ENG-0040,data/images/ENG-0040.jpg,堆场口,date,日期,2026-06-11,2026-06-11,,0.9167,True,完全正确,识别正确,低,0,simulated
ENG-0041,data/images/ENG-0041.jpg,桥吊,qc_id,桥吊编号,QC-08,QC-08,tilt,0.9134,True,完全正确,识别正确,低,0,simulated
ENG-0041,data/images/ENG-0041.jpg,桥吊,rtg_id,龙门吊编号,RTG-11,RTG-11,tilt,0.8754,True,完全正确,识别正确,低,0,simulated
ENG-0041,data/images/ENG-0041.jpg,桥吊,yard_gate,堆场口,YARD-G5,G5-YARD,tilt,0.5589,False,顺序错误,拍摄角度倾斜导致文本基线偏移；关键编号字段未通过格式规则校验；字符内容接近但读取顺序异常,高,85,simulated
ENG-0041,data/images/ENG-0041.jpg,桥吊,work_area,作业区域,D-29,D-29,tilt,0.8991,True,完全正确,识别正确,低,0,simulated
ENG-0041,data/images/ENG-0041.jpg,桥吊,equipment_status,设备状态,停用,停用,tilt,0.9044,True,完全正确,识别正确,低,0,simulated
ENG-0041,data/images/ENG-0041.jpg,桥吊,date,日期,2026-06-12,2026-06-12,tilt,0.8734,True,完全正确,识别正确,低,0,simulated
ENG-0042,data/images/ENG-0042.jpg,堆场口,qc_id,桥吊编号,QC-02,QC-02,tilt,0.8804,True,完全正确,识别正确,低,0,simulated
ENG-0042,data/images/ENG-0042.jpg,堆场口,rtg_id,龙门吊编号,RTG-02,,tilt,0.1349,False,字段缺失,拍摄角度倾斜导致文本基线偏移；关键编号字段未通过格式规则校验；字段标签或字段值未被完整识别,高,85,simulated
ENG-0042,data/images/ENG-0042.jpg,堆场口,yard_gate,堆场口,YARD-F9,YARD-F9,tilt,0.877,True,完全正确,识别正确,低,0,simulated
ENG-0042,data/images/ENG-0042.jpg,堆场口,work_area,作业区域,C-16,C-16,tilt,0.9863,True,完全正确,识别正确,低,0,simulated
ENG-0042,data/images/ENG-0042.jpg,堆场口,equipment_status,设备状态,停用,停用,tilt,0.882,True,完全正确,识别正确,低,0,simulated
ENG-0042,data/images/ENG-0042.jpg,堆场口,date,日期,2026-06-13,2026-06-13,tilt,0.9856,True,完全正确,识别正确,低,0,simulated
ENG-0043,data/images/ENG-0043.jpg,堆场口,qc_id,桥吊编号,QC-10,QC-10,complex_bg,0.9225,True,完全正确,识别正确,低,0,simulated
ENG-0043,data/images/ENG-0043.jpg,堆场口,rtg_id,龙门吊编号,RTG-19,RTG-19,complex_bg,0.9693,True,完全正确,识别正确,低,0,simulated
ENG-0043,data/images/ENG-0043.jpg,堆场口,yard_gate,堆场口,YARD-G9,YARD-G9,complex_bg,0.878,True,完全正确,识别正确,低,0,simulated
ENG-0043,data/images/ENG-0043.jpg,堆场口,work_area,作业区域,C-03,0-03,complex_bg,0.7521,False,字母识别错误,复杂背景干扰文本检测；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,中,67,simulated
ENG-0043,data/images/ENG-0043.jpg,堆场口,equipment_status,设备状态,维修中,维修中,complex_bg,0.913,True,完全正确,识别正确,低,0,simulated
ENG-0043,data/images/ENG-0043.jpg,堆场口,date,日期,2026-06-14,2026-06-14,complex_bg,0.9721,True,完全正确,识别正确,低,0,simulated
ENG-0044,data/images/ENG-0044.jpg,桥吊,qc_id,桥吊编号,QC-15,QC-15,,0.9156,True,完全正确,识别正确,低,15,simulated
ENG-0044,data/images/ENG-0044.jpg,桥吊,rtg_id,龙门吊编号,RTG-23,23-RTG,,0.6891,False,顺序错误,关键编号字段未通过格式规则校验；字符内容接近但读取顺序异常,高,82,simulated
ENG-0044,data/images/ENG-0044.jpg,桥吊,yard_gate,堆场口,YARD-E5,YARD-E5,,0.9724,True,完全正确,识别正确,低,15,simulated
ENG-0044,data/images/ENG-0044.jpg,桥吊,work_area,作业区域,B-04,B-04,,0.9675,True,完全正确,识别正确,低,15,simulated
ENG-0044,data/images/ENG-0044.jpg,桥吊,equipment_status,设备状态,待检,待检,,0.9013,True,完全正确,识别正确,低,15,simulated
ENG-0044,data/images/ENG-0044.jpg,桥吊,date,日期,2026-06-15,,,0.113,False,漏识别,关键编号字段未通过格式规则校验；文本检测阶段可能未定位到该字段,高,100,simulated
ENG-0045,data/images/ENG-0045.jpg,龙门吊,qc_id,桥吊编号,QC-16,QC-16,small_font,0.9049,True,完全正确,识别正确,低,15,simulated
ENG-0045,data/images/ENG-0045.jpg,龙门吊,rtg_id,龙门吊编号,RTG-16,RT6-16,small_font,0.721,False,字母识别错误,字体过小导致编号细节难以分辨；关键编号字段未通过格式规则校验；字母与相似字符混淆，例如 O/0、I/1,高,82,simulated
ENG-0045,data/images/ENG-0045.jpg,龙门吊,yard_gate,堆场口,YARD-H1,YARD-H1,small_font,0.9285,True,完全正确,识别正确,低,15,simulated
ENG-0045,data/images/ENG-0045.jpg,龙门吊,work_area,作业区域,C-01,C-01,small_font,0.9807,True,完全正确,识别正确,低,15,simulated
ENG-0045,data/images/ENG-0045.jpg,龙门吊,equipment_status,设备状态,维修中,,small_font,0.1737,False,漏识别,字体过小导致编号细节难以分辨；文本检测阶段可能未定位到该字段,高,78,simulated
ENG-0045,data/images/ENG-0045.jpg,龙门吊,date,日期,2026-06-16,2026-06-16,small_font,0.886,True,完全正确,识别正确,低,15,simulated
ENG-0046,data/images/ENG-0046.jpg,混合作业牌,qc_id,桥吊编号,QC-31,QC-31,small_font,0.9768,True,完全正确,识别正确,低,0,simulated
ENG-0046,data/images/ENG-0046.jpg,混合作业牌,rtg_id,龙门吊编号,RTG-11,RTG-11,small_font,0.9736,True,完全正确,识别正确,低,0,simulated
ENG-0046,data/images/ENG-0046.jpg,混合作业牌,yard_gate,堆场口,YARD-G1,YARD-G1,small_font,0.9674,True,完全正确,识别正确,低,0,simulated
ENG-0046,data/images/ENG-0046.jpg,混合作业牌,work_area,作业区域,D-06,D-06,small_font,0.8688,True,完全正确,识别正确,低,0,simulated
ENG-0046,data/images/ENG-0046.jpg,混合作业牌,equipment_status,设备状态,维修中,维修中,small_font,0.9589,True,完全正确,识别正确,低,0,simulated
ENG-0046,data/images/ENG-0046.jpg,混合作业牌,date,日期,2026-06-17,2026-06-17,small_font,0.9631,True,完全正确,识别正确,低,0,simulated
ENG-0047,data/images/ENG-0047.jpg,堆场口,qc_id,桥吊编号,QC-28,QC-28,tilt|low_light,0.8655,True,完全正确,识别正确,低,8,simulated
